2038728,'零陵路642号108室','黄焖鸡米饭(徐汇店)',31.187086,121.445655,1796,0,33,15921618640 13917345876,4.5,0,FALSE,1,FALSE,,
2038968,'上海市长宁区天山路街道紫云路309号底层','斐利湃葡萄酒（虹桥店）',31.20718,121.410338,460,0,43,15618882996,5,0,FALSE,1,FALSE,,
2039177,'上海市闵行区龙茗路2890号1层','老盐坊棚棚面',31.165486,121.380298,166,0,31,13918687873 15000988841,5,0,FALSE,1,FALSE,,
2039309,'上海市长宁区遵义路122弄40号2-104、2-206单元','莲池印度餐厅（南丰城店）',31.207088,121.408732,860,0,39,021-52991388,5,0,FALSE,1,FALSE,,
2039330,'上海市黄浦区泰康路274弄11号部分、12号部分（田子坊创意园区内）','莲池印度餐厅（田子坊店）',31.207881,121.468261,375,0,36,021-54652743,5,0,FALSE,1,FALSE,,
2039438,'上海市普陀区长征镇泸定路816号','穿香骨板鸭',31.28082662,121.3855967,179,0,35,13661929662,4.5,0,FALSE,1,FALSE,,
2039564,'上海市静安区胶州路343号17幢108室','Grinder绞肉机汉堡',31.229697,121.441935,699,0,32,15102139241 15618421633,4.9,0,FALSE,1,FALSE,,
2039731,'浦东新区浦三路686号外东5号营业房','兰州拉面(昌里东路店)',31.177339,121.512003,239,0,34,13761805148 13761805148,5,0,FALSE,1,FALSE,,
2039758,'上海市宝山区梅林路340号','中国兰州拉面（梅林路店）',31.36484604,121.4377614,54,0,30,18257303967,4,0,FALSE,1,FALSE,,
2039776,'浦东新区海阳路435号103室','望羊楼烧烤',31.196006,121.514192,217,0,30,18701709959,5,0,FALSE,1,FALSE,,
2040403,'上海市黄浦区丽园路501号A9栋底层','家有靓汤',31.207975,121.481844,221,0,40,53012182 53012182,4.7,0,FALSE,1,FALSE,,
2040477,'上海市闵行区颛桥镇北松公路99号－1（临）','豪大大鸡排（北桥店）',31.042642,121.408342,993,0,42,18521019166,4.7,0,FALSE,1,FALSE,,
2040662,'上海市宝山区大场镇沪太路3633号B18一层','拿手好菜',31.32671,121.40852,10,0,29,13901690453 13120593780,4.4,0,FALSE,1,FALSE,,
2040818,'上海市浦东新区樱花路80弄22号','德克士(富荟店)',31.20446,121.54494,1768,0,29,15090282926 18239486803 021-50799776,4.9,0,FALSE,1,FALSE,,
2041226,'上海市闸北区万荣路700号4幢A03、A04、A05、A09、A10、A14室','果缤纷',31.28724,121.441797,161,0,38,18117526339,4.5,0,FALSE,1,FALSE,,
2041293,'浦东新区北蔡镇御桥路1949号1层120号单元','罗港园',31.15893369,121.5718059,246,0,31,177-1708-8427,4.8,0,FALSE,1,FALSE,,
2041953,'嘉定区江桥镇江桥二村商业街5号','乐煲（银翔路店）',31.288875,121.319168,215,0,39,15800832468,4.7,0,FALSE,1,FALSE,,
2042155,'上海市杨浦区控江路1553号一层–4','蜀地冒菜(虹口店)',31.290716,121.490666,274,0,38,17721336402 17302137165,4.8,0,FALSE,1,FALSE,,
2042441,'上海市浦东新区康士路1弄10号1层','每天惠香卜卜店',31.14651,121.56494,58,0,34,13127562997 15021359334,5,0,FALSE,1,FALSE,,
2042458,'上海市徐汇区石龙路898号12室','正宗山东手工水饺(斜土路靠近大木桥路店)',31.198412,121.462629,268,0,30,15902182387,5,0,FALSE,1,FALSE,,
2043177,'上海市徐汇区黄石路27号－15.16','山东水饺馆',31.146429,121.451919,66,0,28,13045678642,4.3,0,FALSE,1,FALSE,,
2043675,'上海市松江区叶榭镇求仁路345号底层','河南拉面',31.29047,121.155897,41,0,22,18217117918,4.9,0,FALSE,1,FALSE,,
2043697,'上海市浦东新区川沙新镇华夏东路2269号15幢1层南面','CoCo都可（金汇广场店）',31.20014,121.69544,1355,0,34,15001906274 15000307486,5,0,FALSE,1,FALSE,,
2044359,'上海市长宁区长宁路1018号六层6089、6091号','西贝莜面村(上海中山店)',31.21938051,121.4166634,1832,0,47,4009210219,5,0,FALSE,1,FALSE,,
2044369,'上海市嘉定区江桥镇华江路896号1层','长生源粥店（江桥万达店）',31.237603,121.325581,990,0,42,13524812399 021-60275475,4.7,0,FALSE,1,FALSE,,
2044484,'上海市闵行区石屏路343号一楼','小宋红烧牛肉面',31.002028,121.42549,59,0,26,13651832178 13020222318,5,0,FALSE,1,FALSE,,
2044560,'上海市虹口区四川北路1689号地下一楼B07室','风行鸡排_茶饮（嘉杰广场店）',31.258836,121.48175,23,0,24,18019225960,5,0,FALSE,1,FALSE,,
2044686,'上海市徐汇区上中西路280号109室','台湾手抓饼(罗秀路店)',31.131262,121.434338,834,0,32,18721261995 15021065039,4.9,0,FALSE,1,FALSE,,
2044789,'上海市普陀区真光路1288号第四层G08-4F-0-A4F05室','胖哥俩肉蟹煲（中环百联店）',31.245538,121.383923,1063,0,48,18721931187,4.9,0,FALSE,1,FALSE,,
2044790,'上海市闵行区沪闵路6088号B1层25、26号商铺','胖哥俩肉蟹煲(莘庄龙之梦店)',31.108171,121.378641,1447,0,49,18042043585,4.9,0,FALSE,1,FALSE,,
2044793,'上海市浦东新区川沙路5558弄3号122、123室','胖哥俩肉蟹煲（川沙店）',31.182757,121.698949,816,0,48,13681639551,4.8,0,FALSE,1,FALSE,,
2044794,'上海市浦东新区金海路2449弄5号101、102、103室','胖哥俩肉蟹煲(浦东漕路宝龙店)',31.26629,121.651718,414,0,39,19929274489,4.9,0,FALSE,1,FALSE,,
